wavelength_um,reflectance_original,reflectance_filtered
0.20938046902345117,0.31072147596995703,0.6162515878677368
0.20940047002350118,0.5973082042739368,0.6175298690795898
0.20942047102355119,0.7397936018441678,0.6188443303108215
0.2094404720236012,0.8052748459574607,0.6201961040496826
0.2094604730236512,0.8328262934208317,0.6210299134254456
0.2094804740237012,0.8369023494872231,0.6208056807518005
0.2095004750237512,0.8193716821857344,0.6205832362174988
0.2095204760238012,0.7711026547765969,0.6203625202178955
0.2095404770238512,0.6635904777508954,0.6195675134658813
0.2095604780239012,0.4326028402701741,0.6183199286460876
0.20958047902395122,0.09178813199702776,0.6170322299003601
0.20960048002400122,0.15923879270010843,0.6157039999961853
0.2096204810240512,0.5009957662436804,0.6167354583740234
0.2096404820241012,0.6970915326236092,0.6182522773742676
0.20966048302415122,0.7867399654596419,0.6198083758354187
0.20968048402420122,0.8259089527571398,0.6211637258529663
0.20970048502425123,0.8371719769220507,0.6209489107131958
0.2097204860243012,0.826256172185207,0.6207389831542969
0.20974048702435122,0.7873094050887576,0.6205349564552307
0.20976048802440123,0.6972099063174063,0.6197782158851624
0.20978048902445123,0.49784872688002835,0.618297815322876
0.20980049002450124,0.150593530296441,0.6167641282081604
0.20982049102455125,0.10484567480080441,0.615175724029541
0.20984049202460126,0.4544350761334488,0.616187334060669
0.20986049302465123,0.677642298798274,0.6179364323616028
0.20988049402470124,0.7790007772497517,0.6197302341461182
0.20990049502475125,0.8229881341339282,0.6212415099143982
0.20992049602480126,0.8364680034430326,0.6210573315620422
0.20994049702485126,0.826674468383016,0.6208809018135071
0.20996049802490124,0.7881289121268573,0.6207115650177002
0.20998049902495125,0.6970815039783098,0.6196901798248291
0.21000050002500126,0.49262917038486254,0.6179443001747131
0.21002050102505126,0.1389727332772106,0.6161717772483826
0.21004050202510127,0.12175118659188154,0.6143808364868164
0.21006050302515128,0.4773292307850791,0.6161788105964661
0.21008050402520126,0.6907834061975394,0.6181076169013977
0.21010050502525127,0.7857484613901976,0.62004154920578
0.21012050602530127,0.8257640905250241,0.621120274066925
0.21014050702535128,0.8358458905916674,0.6209548115730286
0.2101605080254013,0.8215526889957008,0.6207948923110962
0.2101805090254513,0.7745071255943253,0.6206412315368652
0.21020051002550127,0.6637013450453735,0.6190313100814819
0.21022051102555128,0.41556572311945456,0.6171861886978149
0.2102405120256013,0.06949284120342918,0.6153116226196289
0.2102605130256513,0.2204339234423911,0.614782452583313
0.2102805140257013,0.5590387776081953,0.6167648434638977
0.2103005150257513,0.7294449460992732,0.6187872886657715
0.2103205160258013,0.8031291767482834,0.6208620071411133
0.2103405170258513,0.8316844636419979,0.6210510730743408
