nominal_wavelength_nm,stackrt_phase_wavelength_nm,frequency_hz,stackrt_Rp_t0,tmm_Rp,residual_stackrt_minus_tmm,abs_error
202.9401470073504,202.79975166071637,1478268368402897.5,0.8125516209356847,0.8125516209356836,1.1102230246251565e-15,1.1102230246251565e-15
202.9601480074004,202.81973882394118,1478122690317812.2,0.8319073829781019,0.8319073829788035,-7.016609515630989e-13,7.016609515630989e-13
202.98014900745036,202.83972598716602,1477977040942011.2,0.8468018049912824,0.846801804991282,4.440892098500626e-16,4.440892098500626e-16
203.00015000750037,202.85971315039086,1477831420267008.2,0.8581767465507043,0.8581767465507042,1.1102230246251565e-16,1.1102230246251565e-16
203.0201510075504,202.87970031361564,1477685828284321.0,0.8667002991605488,0.8667002991605497,-8.881784197001252e-16,8.881784197001252e-16
203.0401520076004,202.89968747684054,1477540264985470.0,0.8728387104336933,0.8728387104336927,6.661338147750939e-16,6.661338147750939e-16
203.0601530076504,202.91967464006535,1477394730361979.8,0.8769046959533158,0.8769046959533153,4.440892098500626e-16,4.440892098500626e-16
203.0801540077004,202.93966180329016,1477249224405377.5,0.8790882650632531,0.879088265063253,1.1102230246251565e-16,1.1102230246251565e-16
203.1001550077504,202.95964896651498,1477103747107194.0,0.8794741382370151,0.8794741382369945,2.0650148258027912e-14,2.0650148258027912e-14
203.1201560078004,202.97963612973984,1476958298458963.0,0.8780479807233693,0.8780479807234624,-9.303668946358812e-14,9.303668946358812e-14
203.1401570078504,202.99962329296466,1476812878452222.8,0.874691997235178,0.8746919972350073,1.7064127888488656e-13,1.7064127888488656e-13
203.1601580079004,203.01961045618947,1476667487078513.5,0.8691687062305465,0.869168706230546,5.551115123125783e-16,5.551115123125783e-16
203.1801590079504,203.0395976194143,1476522124329379.2,0.861089612415541,0.8610896124155414,-3.3306690738754696e-16,3.3306690738754696e-16
203.20016000800044,203.05958478263912,1476376790196368.0,0.8498625695328725,0.8498625695328718,7.771561172376096e-16,7.771561172376096e-16
203.2201610080504,203.07957194586396,1476231484671030.0,0.8346072568099162,0.8346072568099161,1.1102230246251565e-16,1.1102230246251565e-16
203.2401620081004,203.09955910908877,1476086207744919.5,0.8140216899802751,0.814021689978474,1.8011148128493915e-12,1.8011148128493915e-12
