Wavelength_nm,Reflection
501.84,0.6896577682057154
501.85,0.6996526985199583
501.86,0.6901690110681579
501.87,0.6595845172610146
501.88,0.6032211794191542
501.89,0.515379557172407
501.9,0.3988531600849864
501.91,0.2882517527718187
501.92,0.2553708572686733
501.93,0.32926532349736226
501.94,0.4499226284170323
501.95,0.5565464342476839
501.96,0.6309476576611229
501.97,0.6758738839289948
501.98,0.6971293370828705
501.99,0.6981430455734269
502.0,0.679051074008449
502.01,0.6366569274005843
502.02,0.5651339570360775
502.03,0.4607431036952269
502.04,0.33864681838159133
502.05,0.25708617867465705
502.06,0.2817911430040569
502.07,0.39078124671013176
502.08,0.5098599607149533
502.09,0.6005232302242075
502.1,0.6588264032331576
502.11,0.6905355840979045
502.12,0.7005352128576394
502.13,0.6905119850230339
502.14,0.6586960275815451
502.15,0.6000788977654536
502.16,0.5087353154999467
502.17,0.3886997757000121
502.18,0.2796550372827896
502.19,0.2574635527654131
502.2,0.3424587023111776
502.21,0.46610477848436027
502.22,0.5702677005523683
502.23,0.6408165164717137
502.24,0.6819878858204599
502.25,0.6996543068936629
502.26,0.6968095402173088
502.27,0.6729120535669203
502.28,0.6239172968478265
502.29,0.543468870610322
502.3,0.4299778527962475
502.31,0.3086861315082591
502.32,0.25091873946706084
502.33,0.3077632976483094
502.34,0.4291180007191692
502.35,0.5431492501713697
502.36,0.6240652605660624
502.37,0.6733204480224815
502.38,0.6972745187749667
502.39,0.6999543654976569
502.4,0.681804520223073
502.41,0.6396131854969992
502.42,0.5671779635339618
502.43,0.4602212034807936
502.44,0.3347603284599507
502.45,0.25385985415417966
502.46,0.285879513629673
502.47,0.40138430230868427
502.48,0.5217390755951499
502.49,0.610569553973231
502.5,0.6660892386559617
502.51,0.6947632916864372
502.52,0.701366208333756
502.53,0.6870631001632779
502.54,0.6492435063910552
502.55,0.5819466554896928
502.56,0.47964309245112347
502.57,0.3531775635329024
502.58,0.259087943795385
502.59,0.2739890832553291
502.6,0.38396734145923755
502.61,0.5079295212521212
502.62,0.601913363257309
502.63,0.6614955925867887
502.64,0.6931057463200921
502.65,0.7019923439532187
502.66,0.6897565134119599
502.67,0.6541136161702903
502.68,0.5892207703203055
502.69,0.4889879792507532
502.7,0.3620198204838939
502.71,0.262022568552731
502.72,0.2693016371323851
502.73,0.3770533571878623
502.74,0.502852034649437
502.75,0.5991116591461576
502.76,0.6602909017110585
502.77,0.6928830372663459
502.78,0.702354233680835
502.79,0.6904387031291421
502.8,0.6548751689130219
502.81,0.5897260972568923
502.82,0.4887290532060592
502.83,0.36065762897994
502.84,0.26070211210140265
502.85,0.2704458492041579
502.86,0.3806282229984711
502.87,0.5069272448244817
502.88,0.6025184800507902
502.89,0.6627054013503938
502.9,0.6942455022508044
502.91,0.7025610638198122
502.92,0.6891966424108606
502.93,0.6515905634560817
502.94,0.5834735347136955
502.95,0.4787990175618958
502.96,0.34907807106483696
502.97,0.2555483126024707
502.98,0.2780306337655683
502.99,0.39481760047993963
503.0,0.5199026798629619
503.01,0.6117950373085768
503.02,0.6684243867979437
503.03,0.6969044970208165
503.04,0.7023121217649512
503.05,0.6856575016492595
503.06,0.6437377068175245
503.07,0.5697525960855842
503.08,0.4585847158801702
503.09,0.3279684229920734
503.1,0.24948167923858883
503.11,0.29446783765281853
503.12,0.41967909952152943
503.13,0.5408022521640761
503.14,0.625932669105629
503.15,0.6766190425219821
503.16,0.7001493345022859
