sample_id,process_id,nominal_stack_id,nominal_stack_name,split_label,cavity_true_um,L_fft_um,delta_L_nm,H_peak,peak_count,film_HSQ_nominal_nm,film_PSS_nominal_nm,film_SOC_nominal_nm,film_TiO2_nominal_nm,film_HSQ_delta_nm,film_PSS_delta_nm,film_SOC_delta_nm,film_TiO2_delta_nm,film_HSQ_true_nm,film_PSS_true_nm,film_SOC_true_nm,film_TiO2_true_nm
114,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.228,1001.0874456277808,-859.4456277808149,779.4957275390625,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
115,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.23,1001.0874456277808,-857.4456277807485,778.0296020507812,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
116,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.232,1001.1061946903277,-874.1946903277267,776.7901000976562,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
117,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.234,1001.1061946903277,-872.1946903276603,775.962158203125,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
118,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.236,1001.1061946903277,-870.1946903277076,775.0389404296875,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
119,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.238,1001.1061946903277,-868.1946903276412,774.0823974609375,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
120,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.24,1001.1061946903277,-866.1946903276885,773.1546020507812,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
121,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.242,1001.1061946903277,-864.1946903277358,772.3079833984375,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
122,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.244,1001.1061946903277,-862.1946903276694,771.5791625976562,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
123,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.246,1001.1061946903277,-860.1946903277167,770.9860229492188,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
124,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.248,1001.1061946903277,-858.1946903276503,770.5278930664062,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
125,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.25,1001.1249437528745,-874.9437528745148,770.6793823242188,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
126,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.252,1001.1249437528745,-872.943752874562,771.7468872070312,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
127,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.254,1001.1249437528745,-870.9437528744957,772.8396606445312,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
128,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.256,1001.1249437528745,-868.943752874543,773.8956909179688,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
129,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.258,1001.1249437528745,-866.9437528744766,774.8450317382812,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
130,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.26,1001.1249437528745,-864.9437528745239,775.6130981445312,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
131,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.262,1001.1249437528745,-862.9437528745711,776.1267700195312,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
132,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.264,1001.1249437528745,-860.9437528745048,776.3243408203125,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
133,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.266,1001.1249437528745,-858.943752874552,776.1670532226562,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
134,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.268,1001.1436928154214,-875.6928154214165,776.5823974609375,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
135,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.27,1001.1436928154214,-873.6928154214638,776.9408569335938,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
136,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.272,1001.1436928154214,-871.6928154213974,777.0333862304688,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
137,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.274,1001.1436928154214,-869.6928154214447,776.9528198242188,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
138,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.276,1001.1436928154214,-867.692815421492,776.8018798828125,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
139,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.278,1001.1436928154214,-865.6928154214256,776.676025390625,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
140,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.28,1001.1436928154214,-863.6928154214729,776.6480712890625,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
141,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.282,1001.1436928154214,-861.6928154214065,776.759033203125,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
142,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.284,1001.1436928154214,-859.6928154214538,777.0152587890625,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
143,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.286,1001.1624418779683,-876.4418779683183,777.7944946289062,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
144,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.288,1001.1624418779683,-874.4418779682519,779.287353515625,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
145,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.29,1001.1624418779683,-872.4418779682992,780.754638671875,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
146,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.292,1001.1624418779683,-870.4418779682328,782.1129760742188,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
147,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.294,1001.1624418779683,-868.4418779682801,783.2718505859375,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
148,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.296,1001.1624418779683,-866.4418779682137,784.1375122070312,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
149,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.298,1001.1624418779683,-864.441877968261,784.619140625,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
150,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.3,1001.1624418779683,-862.4418779683083,784.6392211914062,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
151,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.302,1001.1624418779683,-860.4418779682419,784.1458129882812,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
152,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.304,1001.1624418779683,-858.4418779682892,783.1251831054688,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
153,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.306,1001.1624418779683,-856.4418779682228,781.6096801757812,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
154,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.308,1001.1811909405152,-873.190940515201,780.1866455078125,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
155,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.31,1001.1811909405152,-871.1909405152483,779.1065063476562,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
156,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.312,1001.1811909405152,-869.1909405151819,777.8883666992188,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
157,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.314,1001.1811909405152,-867.1909405152292,776.6489868164062,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
158,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.316,1001.1811909405152,-865.1909405151628,775.4752807617188,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
159,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.318,1001.1811909405152,-863.1909405152101,774.4105224609375,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
160,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.32,1001.1811909405152,-861.1909405151437,773.4498291015625,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
161,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.322,1001.1811909405152,-859.190940515191,772.5465087890625,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
162,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.324,1001.1811909405152,-857.1909405152383,771.6264038085938,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
163,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.326,1001.199940003062,-873.940003061989,771.8167724609375,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
164,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.328,1001.199940003062,-871.9400030620363,771.9495849609375,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
165,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.33,1001.199940003062,-869.94000306197,771.8630981445312,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
166,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.332,1001.199940003062,-867.9400030620172,771.5560302734375,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
167,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.334,1001.199940003062,-865.9400030620645,771.0652465820312,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
168,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.336,1001.199940003062,-863.9400030619981,770.4567260742188,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
169,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.338,1001.199940003062,-861.9400030620454,769.8118896484375,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
170,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.34,1001.199940003062,-859.940003061979,769.2142944335938,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
171,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.342,1001.2186890656089,-876.6890656089572,769.0971069335938,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
172,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.344,1001.2186890656089,-874.6890656088908,769.9456787109375,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
173,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.346,1001.2186890656089,-872.6890656089381,770.9854125976562,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
174,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.348,1001.2186890656089,-870.6890656089854,772.2190551757812,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
175,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.35,1001.2186890656089,-868.689065608919,773.6195068359375,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
176,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.352,1001.2186890656089,-866.6890656089663,775.1342163085938,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
177,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.354,1001.2186890656089,-864.6890656088999,776.69189453125,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
178,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.356,1001.2186890656089,-862.6890656089472,778.2103881835938,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
179,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.358,1001.2186890656089,-860.6890656089945,779.6030883789062,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
180,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.36,1001.2186890656089,-858.6890656089281,780.7847290039062,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
181,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.362,1001.2374381281558,-875.4381281557926,782.2745361328125,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
182,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.364,1001.2374381281558,-873.4381281557262,783.8588256835938,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
183,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.366,1001.2374381281558,-871.4381281557735,785.0049438476562,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
184,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.368,1001.2374381281558,-869.4381281557071,785.6729736328125,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
185,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.37,1001.2374381281558,-867.4381281557544,785.84423828125,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
186,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.372,1001.2374381281558,-865.4381281558017,785.5218505859375,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
187,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.374,1001.2374381281558,-863.4381281557353,784.7279663085938,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
188,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.376,1001.2374381281558,-861.4381281557826,783.4987182617188,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
189,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.378,1001.2374381281558,-859.4381281557162,781.8778076171875,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
190,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.38,1001.2374381281558,-857.4381281557635,779.9107666015625,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
191,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.382,1001.2561871907027,-874.1871907027416,777.912353515625,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
192,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.384,1001.2561871907027,-872.1871907026753,776.5475463867188,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
193,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.386,1001.2561871907027,-870.1871907027225,774.9943237304688,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
194,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.388,1001.2561871907027,-868.1871907026562,773.30322265625,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
195,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.39,1001.2561871907027,-866.1871907027034,771.5308837890625,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
196,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.392,1001.2561871907027,-864.187190702637,769.7366333007812,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
197,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.394,1001.2561871907027,-862.1871907026843,767.9779663085938,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
198,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.396,1001.2561871907027,-860.1871907027316,766.3076782226562,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
199,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.398,1001.2561871907027,-858.1871907026652,764.7736206054688,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
200,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.4,1001.2749362532495,-874.9362532495297,764.3126831054688,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
201,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.402,1001.2749362532495,-872.9362532494633,764.4882202148438,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
202,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.404,1001.2749362532495,-870.9362532495106,764.8963623046875,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
203,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.406,1001.2749362532495,-868.9362532495579,765.5435180664062,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
204,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.408,1001.2749362532495,-866.9362532494915,766.417236328125,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
205,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.41,1001.2749362532495,-864.9362532495388,767.4872436523438,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
206,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.412,1001.2749362532495,-862.9362532494724,768.7108154296875,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
207,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.414,1001.2749362532495,-860.9362532495197,770.0396118164062,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
208,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.416,1001.2936853157964,-877.6853157963842,771.5172119140625,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
209,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.418,1001.2936853157964,-875.6853157964315,774.0762329101562,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
210,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.42,1001.2936853157964,-873.6853157964788,776.58984375,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
211,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.422,1001.2936853157964,-871.6853157964124,779.0234985351562,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
212,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.424,1001.2936853157964,-869.6853157964597,781.3372192382812,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
213,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.426,1001.2936853157964,-867.6853157963933,783.4766845703125,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
214,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.428,1001.2936853157964,-865.6853157964406,785.3690185546875,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
215,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.43,1001.2936853157964,-863.6853157964879,786.9244384765625,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
216,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.432,1001.2936853157964,-861.6853157964215,788.04443359375,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
217,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.434,1001.2936853157964,-859.6853157964688,788.6328125,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
218,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.436,1001.2936853157964,-857.6853157964024,788.6077880859375,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
219,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.438,1001.3124343783433,-874.4343783432669,788.6399536132812,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
220,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.44,1001.3124343783433,-872.4343783432005,788.301025390625,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
221,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.442,1001.3124343783433,-870.4343783432478,787.319580078125,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
222,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.444,1001.3124343783433,-868.4343783432951,785.7657470703125,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
223,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.446,1001.3124343783433,-866.4343783432287,783.744384765625,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
224,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.448,1001.3124343783433,-864.434378343276,781.3796997070312,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
225,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.45,1001.3124343783433,-862.4343783432096,778.7964477539062,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
226,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.452,1001.3124343783433,-860.4343783432569,776.103271484375,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
227,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.454,1001.3124343783433,-858.4343783433042,773.3832397460938,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
228,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.456,1001.3311834408902,-875.1834408901686,771.0025024414062,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
229,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.458,1001.3311834408902,-873.1834408902159,769.5985107421875,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
230,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.46,1001.3311834408902,-871.1834408901495,768.2770385742188,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
231,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.462,1001.3311834408902,-869.1834408901968,767.0604858398438,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
232,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.464,1001.3311834408902,-867.1834408901304,765.975341796875,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
233,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.466,1001.3311834408902,-865.1834408901777,765.0543212890625,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
234,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.468,1001.3311834408902,-863.183440890225,764.3358764648438,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
235,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.47,1001.3311834408902,-861.1834408901586,763.8611450195312,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
236,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.472,1001.3311834408902,-859.1834408902059,763.6690673828125,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
237,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.474,1001.349932503437,-875.9325034369567,764.2509155273438,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
238,0,0,model_000_hsq20_pss5_soc40_tio220,train,1000.476,1001.349932503437,-873.932503437004,765.9486083984375,1,20.0,5.0,40.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,40.0,20.0
