Wavelength(um),Intensity
0.40092,0.2197958427891047
0.40093,0.1701473010732836
0.40094,0.5682887395618301
0.40095,0.7480761966210423
0.40096,0.8078059260186533
0.40097000000000005,0.8113204539733351
0.40098,0.7621276233430397
0.40099,0.6081778615370856
0.401,0.2336938490140346
0.40101,0.1577482128703521
0.40102,0.5590111462415791
0.40103,0.7447822268903572
0.40104,0.8069503573048392
0.40105,0.8120283379020872
0.40106,0.765082254395931
0.40107,0.6166027813901978
0.40108,0.2492243556666541
0.40109,0.1447500690261294
0.4011,0.5484717938113846
0.40111,0.7410193977873192
0.40112000000000003,0.8059390251341465
0.40113,0.8127340343934184
0.40114,0.7681836972870059
0.40114999999999995,0.6254804643559732
0.40116,0.2663649642447658
0.40117,0.1314465245233085
0.40118,0.5365695318479121
0.40119,0.7367431980075894
0.4012,0.8047523279447842
0.40120999999999996,0.81342141867973
0.40122,0.7714035015746169
0.40123000000000003,0.6347359062574052
0.40124,0.2850606164257955
0.40125,0.1182058124215753
0.40126,0.5231923396318243
0.40126999999999996,0.7319022160698337
0.40127999999999997,0.8033681836294146
0.40129000000000004,0.8140732469434229
0.4013,0.7747125754976614
0.40131,0.6442927899644282
0.40132,0.3052210961427272
0.40132999999999996,0.1054786880555256
0.40134,0.5082181330581124
0.40135000000000004,0.7264371838718685
0.40136,0.8017617537195834
0.40137,0.8146711578053648
0.40138,0.7780814690626181
0.40138999999999997,0.6540746138145271
0.4014,0.3267205674120927
0.40141000000000004,0.0938021774782043
0.40142,0.4915165450606452
0.40143,0.7202798478714952
0.40144,0.7999051055698104
0.40145,0.8151956492284758
0.40146,0.7814806283335495
0.40147000000000005,0.664005794126554
0.40148,0.3493993376592982
0.40149,0.0837963875870059
0.4015,0.4729521866979558
0.40151,0.7133516438641371
0.40152,0.7977668001088224
0.40153,0.8156260257158455
0.40154,0.7848806143992153
0.40155,0.674012704239856
0.40156000000000003,0.373067824258858
0.40157,0.0761512898520345
0.40158,0.4523900994124403
0.40159,0.7055621512524354
0.4016,0.7953113901030128
0.40161,0.8159403101783907
0.40162,0.7882522813781613
0.40163,0.6840246154029685
0.40164,0.3975124743757099
0.40164999999999995,0.0716006012112959
0.40166,0.4297043685736593
0.40167,0.6968073057239808
0.40168,0.7924988107325429
0.40169,0.8161151141866894
0.4017,0.7915669087321471
0.40170999999999996,0.6939745098217724
0.40172,0.4225031813353116
0.40173000000000003,0.0708810072188363
0.40174,0.4047911798443139
0.40175,0.6869673574215651
0.40176,0.7892836403759355
0.40176999999999996,0.8161254594283497
0.40177999999999997,0.7947962840067536
0.40179000000000004,0.7037997430715472
0.4018,0.4478015890244076
0.40181,0.0746772611594584
0.40182,0.3775879304646734
0.40182999999999996,0.6759045791161921
0.40184,0.7856142047512721
0.40185000000000004,0.8159445420058457
0.40186,0.7979127328723361
0.40187,0.7134425409514034
0.40188,0.4731696039957667
0.40188999999999997,0.0835570894706431
0.4019,0.3481002723002867
0.40191000000000004,0.6634607614818366
0.40192,0.7814314918076086
0.40193,0.8155434296355253
0.40194,0.8008890939088146
0.40195,0.7228503239827011
0.40196,0.4983774524411595
0.40197000000000005,0.0979037425382766
0.40198,0.3164389840058398
0.40199,0.649454590562524
0.402,0.7766678378689692
0.40201,0.8148906797429983
0.40202,0.8036986358551316
0.40203,0.7319758606079384
0.40204,0.5232107167713398
0.40205,0.1178572600077819
0.40206000000000003,0.2828680182959746
0.40207,0.633679101289832
0.40208,0.7712453374869448
0.40208999999999995,0.8139518637572676
