Wavelength(um),Intensity
0.50887,0.55748
0.50888,0.557115
0.50889,0.556748
0.5089,0.556379
0.50891,0.55601
0.50892,0.555639
0.50893,0.555266
0.50894,0.554893
0.50895,0.554518
0.50896,0.554142
0.50897,0.553764
0.50898,0.553385
0.50899,0.553005
0.509,0.552624
0.50901,0.552241
0.50902,0.551857
0.50903,0.551472
0.50904,0.551085
0.50905,0.550697
0.50906,0.550308
0.50907,0.549917
0.50908,0.549525
0.5090899999999999,0.549132
0.5091,0.548738
0.5091100000000001,0.548342
0.50912,0.547945
0.50913,0.547547
0.50914,0.547147
0.50915,0.546746
0.5091600000000001,0.546344
0.50917,0.545941
0.50918,0.545536
0.50919,0.54513
0.5092,0.544723
0.5092099999999999,0.544315
0.50922,0.543905
0.5092300000000001,0.543494
0.50924,0.543082
0.50925,0.542669
0.50926,0.542254
0.50927,0.541838
0.50928,0.541421
0.50929,0.541002
0.5093,0.540583
0.50931,0.540162
0.50932,0.539739
0.50933,0.539316
0.50934,0.538891
0.50935,0.538466
0.50936,0.538038
0.50937,0.53761
0.5093799999999999,0.537181
0.50939,0.53675
0.5094,0.536318
0.50941,0.535885
0.50942,0.53545
0.50943,0.535015
0.50944,0.534578
0.50945,0.53414
0.50946,0.533701
0.50947,0.533261
0.50948,0.532819
0.50949,0.532376
0.5095,0.531933
0.50951,0.531487
0.50952,0.531041
0.5095299999999999,0.530594
0.50954,0.530145
0.5095500000000001,0.529696
0.50956,0.529245
0.50957,0.528793
0.50958,0.528339
0.50959,0.527885
0.5096,0.52743
0.50961,0.526973
0.50962,0.526515
0.50963,0.526056
0.50964,0.525596
0.5096499999999999,0.525135
0.50966,0.524673
0.5096700000000001,0.52421
0.50968,0.523745
0.50969,0.52328
0.5097,0.522813
0.50971,0.522345
0.5097200000000001,0.521877
0.50973,0.521407
0.50974,0.520936
0.50975,0.520464
0.50976,0.51999
0.50977,0.519516
0.50978,0.519041
0.50979,0.518565
0.5098,0.518087
0.50981,0.517609
0.5098199999999999,0.517129
0.50983,0.516649
0.50984,0.516167
0.50985,0.515685
0.50986,0.515201
0.50987,0.514717
0.50988,0.514231
0.50989,0.513745
0.5099,0.513257
0.50991,0.512768
0.50992,0.512279
0.50993,0.511788
0.50994,0.511297
0.50995,0.510804
0.50996,0.510311
0.50997,0.509817
0.50998,0.509321
0.50999,0.508825
0.51,0.508328
0.51001,0.50783
0.51002,0.507331
0.51003,0.506831
0.51004,0.50633
0.51005,0.505828
0.51006,0.505325
0.51007,0.504822
0.51008,0.504317
0.5100899999999999,0.503812
0.5101,0.503306
0.5101100000000001,0.502799
0.51012,0.502291
0.51013,0.501782
0.51014,0.501273
0.51015,0.500762
0.5101600000000001,0.500251
0.51017,0.499739
0.51018,0.499226
0.51019,0.498713
0.5102,0.498198
0.5102099999999999,0.497683
0.51022,0.497167
0.5102300000000001,0.49665
0.51024,0.496133
0.51025,0.495615
0.5102599999999999,0.495095
0.51027,0.494576
0.51028,0.494055
0.51029,0.493534
0.5103,0.493012
0.51031,0.49249
0.51032,0.491966
0.51033,0.491442
0.51034,0.490918
0.51035,0.490392
0.51036,0.489866
0.51037,0.48934
0.51038,0.488812
0.51039,0.488285
0.5104,0.487756
0.51041,0.487227
0.51042,0.486697
0.51043,0.486167
0.51044,0.485636
0.51045,0.485105
0.51046,0.484573
0.51047,0.48404
0.51048,0.483507
0.51049,0.482973
0.5105,0.482439
0.51051,0.481904
0.51052,0.481369
0.5105299999999999,0.480834
0.51054,0.480297
0.5105500000000001,0.479761
0.51056,0.479224
0.51057,0.478686
0.51058,0.478148
0.51059,0.47761
0.5106,0.477071
0.51061,0.476532
0.51062,0.475992
0.51063,0.475452
0.51064,0.474912
0.5106499999999999,0.474371
0.51066,0.47383
0.5106700000000001,0.473289
0.51068,0.472747
0.51069,0.472205
0.5107,0.471663
0.51071,0.47112
0.5107200000000001,0.470577
0.51073,0.470034
0.51074,0.469491
0.51075,0.468947
0.51076,0.468403
0.51077,0.467859
0.51078,0.467315
0.51079,0.466771
0.5108,0.466226
0.51081,0.465681
0.5108199999999999,0.465136
0.51083,0.464591
0.51084,0.464046
0.51085,0.463501
0.51086,0.462955
0.51087,0.46241
0.51088,0.461864
0.51089,0.461319
0.5109,0.460773
0.51091,0.460227
0.51092,0.459682
0.51093,0.459136
0.51094,0.45859
0.51095,0.458045
0.51096,0.457499
0.51097,0.456954
0.51098,0.456408
0.51099,0.455863
0.511,0.455318
0.51101,0.454772
0.51102,0.454227
0.51103,0.453683
0.51104,0.453138
0.51105,0.452593
0.51106,0.452049
0.51107,0.451505
0.51108,0.450961
0.5110899999999999,0.450417
0.5111,0.449874
0.5111100000000001,0.449331
0.51112,0.448788
0.51113,0.448245
0.51114,0.447703
0.51115,0.447161
0.5111600000000001,0.446619
0.51117,0.446078
0.51118,0.445537
0.51119,0.444997
0.5112,0.444457
0.5112099999999999,0.443917
0.51122,0.443378
0.5112300000000001,0.442839
0.51124,0.442301
0.51125,0.441763
0.5112599999999999,0.441226
0.51127,0.440689
0.51128,0.440153
0.51129,0.439618
0.5113,0.439083
0.51131,0.438548
0.51132,0.438015
0.51133,0.437481
0.51134,0.436949
0.51135,0.436417
0.51136,0.435886
0.51137,0.435355
0.51138,0.434826
0.51139,0.434297
0.5114,0.433768
0.51141,0.433241
0.51142,0.432714
0.51143,0.432189
0.51144,0.431663
0.51145,0.431139
0.51146,0.430616
0.51147,0.430094
0.51148,0.429572
0.51149,0.429051
0.5115,0.428532
0.51151,0.428013
0.51152,0.427495
0.5115299999999999,0.426979
0.51154,0.426463
0.5115500000000001,0.425948
0.51156,0.425435
0.51157,0.424922
0.51158,0.424411
0.51159,0.4239
0.5116,0.423391
0.51161,0.422883
0.51162,0.422376
0.51163,0.42187
0.51164,0.421366
0.5116499999999999,0.420863
0.51166,0.42036
0.5116700000000001,0.41986
0.51168,0.41936
0.51169,0.418862
0.5117,0.418365
0.51171,0.41787
0.5117200000000001,0.417376
0.51173,0.416883
0.51174,0.416391
0.51175,0.415901
0.51176,0.415413
0.51177,0.414926
0.51178,0.41444
0.51179,0.413956
0.5118,0.413474
0.51181,0.412993
0.5118199999999999,0.412514
0.51183,0.412036
0.51184,0.41156
0.51185,0.411085
0.51186,0.410612
0.51187,0.410141
0.51188,0.409671
0.51189,0.409203
0.5119,0.408737
0.51191,0.408273
0.51192,0.40781
0.51193,0.407349
0.51194,0.40689
0.51195,0.406433
0.51196,0.405978
0.51197,0.405524
0.51198,0.405073
0.5119900000000001,0.404623
0.512,0.404175
0.51201,0.40373
0.51202,0.403286
0.51203,0.402844
0.5120399999999999,0.402404
0.51205,0.401967
0.51206,0.401531
0.51207,0.401097
0.5120800000000001,0.400666
0.51209,0.400236
0.5121,0.399809
0.5121100000000001,0.399384
0.51212,0.398961
0.51213,0.398541
0.51214,0.398122
0.51215,0.397706
0.51216,0.397292
0.51217,0.39688
0.51218,0.396471
0.51219,0.396064
0.5122000000000001,0.395659
0.51221,0.395257
0.51222,0.394857
0.51223,0.394459
0.51224,0.394064
0.51225,0.393671
0.5122599999999999,0.393281
0.51227,0.392894
0.51228,0.392508
0.5122899999999999,0.392126
0.5123,0.391746
0.5123099999999999,0.391368
0.51232,0.390993
0.5123300000000001,0.390621
0.51234,0.390251
0.51235,0.389884
0.51236,0.389519
0.51237,0.389158
0.51238,0.388799
0.51239,0.388442
0.5124,0.388089
0.5124099999999999,0.387738
0.51242,0.38739
0.5124299999999999,0.387045
0.51244,0.386702
0.5124500000000001,0.386363
0.51246,0.386026
0.51247,0.385692
0.51248,0.385361
0.51249,0.385033
0.5125,0.384708
0.51251,0.384386
0.51252,0.384067
0.5125299999999999,0.383751
0.51254,0.383437
0.51255,0.383127
0.5125599999999999,0.38282
0.5125700000000001,0.382516
0.51258,0.382215
0.51259,0.381917
0.5126000000000001,0.381623
0.51261,0.381331
0.51262,0.381043
0.51263,0.380757
0.51264,0.380475
0.5126499999999999,0.380196
0.51266,0.379921
0.51267,0.379648
0.5126799999999999,0.379379
0.5126900000000001,0.379113
0.5127,0.378851
0.51271,0.378591
0.5127200000000001,0.378335
0.51273,0.378083
0.51274,0.377833
0.51275,0.377587
0.51276,0.377345
0.51277,0.377106
0.51278,0.37687
0.51279,0.376638
0.5127999999999999,0.376409
0.51281,0.376183
0.51282,0.375962
0.51283,0.375743
0.5128400000000001,0.375528
0.51285,0.375317
0.51286,0.375109
0.51287,0.374905
0.51288,0.374704
0.51289,0.374507
0.5129,0.374313
0.51291,0.374123
0.5129199999999999,0.373937
0.51293,0.373754
0.5129400000000001,0.373575
0.51295,0.373399
0.5129600000000001,0.373227
0.51297,0.373059
0.51298,0.372895
0.5129900000000001,0.372734
0.513,0.372577
0.51301,0.372424
0.51302,0.372274
0.51303,0.372129
0.5130399999999999,0.371987
0.51305,0.371848
0.51306,0.371714
0.51307,0.371583
0.5130800000000001,0.371456
0.51309,0.371333
0.5131,0.371214
0.5131100000000001,0.371099
0.51312,0.370987
0.51313,0.370879
0.51314,0.370776
0.51315,0.370676
0.51316,0.370579
0.5131699999999999,0.370487
0.51318,0.370399
0.51319,0.370315
