Wavelength (um), Intensity
0.660740, 0.484774
0.660750, 0.60384
0.660760, 0.672598
0.660770, 0.702409
0.660780, 0.700913
0.660790, 0.667705
0.660800, 0.594428
0.660810, 0.470241
0.660820, 0.315853
0.660830, 0.245289
0.660840, 0.34283
0.660850, 0.497047
0.660860, 0.611554
0.660870, 0.676491
0.660880, 0.703439
0.660890, 0.699386
0.660900, 0.663232
0.660910, 0.586042
0.660920, 0.457645
0.660930, 0.304568
0.660940, 0.24747
0.660950, 0.355506
0.660960, 0.508465
0.660970, 0.618588
0.660980, 0.67996
0.660990, 0.704218
0.661000, 0.697714
0.661010, 0.658683
0.661020, 0.577668
0.661030, 0.445372
0.661040, 0.294415
0.661050, 0.250779
0.661060, 0.367854
0.661070, 0.519057
0.661080, 0.624995
0.661090, 0.683045
0.661100, 0.704775
0.661110, 0.695921
0.661120, 0.654086
0.661130, 0.56935
0.661140, 0.433485
0.661150, 0.285394
0.661160, 0.255015
0.661170, 0.379773
0.661180, 0.528857
0.661190, 0.630825
0.661200, 0.685781
0.661210, 0.705136
0.661220, 0.694031
0.661230, 0.64947
0.661240, 0.561131
0.661250, 0.422042
0.661260, 0.277485
0.661270, 0.259986
0.661280, 0.391185
0.661290, 0.5379
0.661300, 0.636122
0.661310, 0.688201
0.661320, 0.705327
0.661330, 0.692068
0.661340, 0.644866
0.661350, 0.553055
0.661360, 0.411093
0.661370, 0.270647
0.661380, 0.26551
0.661390, 0.402035
0.661400, 0.546225
0.661410, 0.640928
0.661420, 0.690336
0.661430, 0.705369
0.661440, 0.690055
0.661450, 0.640301
0.661460, 0.545162
0.661470, 0.400682
0.661480, 0.264826
0.661490, 0.271419
0.661500, 0.412285
0.661510, 0.55387
0.661520, 0.645282
0.661530, 0.692213
0.661540, 0.705286
0.661550, 0.688015
0.661560, 0.635805
0.661570, 0.537493
0.661580, 0.390844
0.661590, 0.259952
0.661600, 0.277565
0.661610, 0.421912
0.661620, 0.560872
0.661630, 0.649218
0.661640, 0.693858
0.661650, 0.705098
0.661660, 0.685967
0.661670, 0.631406
0.661680, 0.530085
0.661690, 0.381607
0.661700, 0.255948
0.661710, 0.283813
0.661720, 0.430902
0.661730, 0.567268
0.661740, 0.65277
0.661750, 0.695293
0.661760, 0.704824
0.661770, 0.683934
0.661780, 0.62713
0.661790, 0.522977
0.661800, 0.37299
0.661810, 0.252728
0.661820, 0.290048
0.661830, 0.43925
0.661840, 0.573092
0.661850, 0.655966
0.661860, 0.696541
0.661870, 0.704482
0.661880, 0.681934
0.661890, 0.623004
0.661900, 0.5162
0.661910, 0.365006
0.661920, 0.250205
0.661930, 0.296169
0.661940, 0.446959
0.661950, 0.578376
0.661960, 0.658833
0.661970, 0.69762
0.661980, 0.704088
0.661990, 0.679986
0.662000, 0.619053
0.662010, 0.509786
0.662020, 0.357661
0.662030, 0.24829
0.662040, 0.302092
0.662050, 0.454034
0.662060, 0.583151
0.662070, 0.661395
0.662080, 0.698549
0.662090, 0.703659
0.662100, 0.678109
0.662110, 0.615302
0.662120, 0.503765
0.662130, 0.350955
0.662140, 0.246894
0.662150, 0.307745
0.662160, 0.460486
0.662170, 0.587444
0.662180, 0.663675
0.662190, 0.699344
0.662200, 0.703209
0.662210, 0.676318
0.662220, 0.611773
0.662230, 0.498161
0.662240, 0.344882
0.662250, 0.245932
0.662260, 0.313067
0.662270, 0.466326
0.662280, 0.591281
0.662290, 0.665692
0.662300, 0.700019
0.662310, 0.702752
0.662320, 0.674631
0.662330, 0.608486
0.662340, 0.492997
0.662350, 0.339434
0.662360, 0.245324
0.662370, 0.318011
0.662380, 0.471566
0.662390, 0.594685
0.662400, 0.667464
0.662410, 0.700588
0.662420, 0.702299
0.662430, 0.673061
0.662440, 0.605463
0.662450, 0.488294
0.662460, 0.334597
0.662470, 0.244996
0.662480, 0.322534
0.662490, 0.476221
0.662500, 0.597676
0.662510, 0.669006
0.662520, 0.701063
0.662530, 0.701862
0.662540, 0.671621
0.662550, 0.60272
0.662560, 0.48407
0.662570, 0.330356
0.662580, 0.244879
0.662590, 0.326607
0.662600, 0.480302
0.662610, 0.600274
0.662620, 0.670332
0.662630, 0.701454
0.662640, 0.70145
0.662650, 0.670325
0.662660, 0.600274
0.662670, 0.480338
0.662680, 0.326697
0.662690, 0.244914
0.662700, 0.330202
0.662710, 0.483823
0.662720, 0.602494
0.662730, 0.671454
0.662740, 0.70177
0.662750, 0.701074
0.662760, 0.669182
0.662770, 0.59814
0.662780, 0.477113
0.662790, 0.323603
0.662800, 0.245046
0.662810, 0.333299
0.662820, 0.486794
0.662830, 0.60435
0.662840, 0.672382
0.662850, 0.702019
0.662860, 0.700739
0.662870, 0.668202
0.662880, 0.596328
0.662890, 0.474403
0.662900, 0.321058
0.662910, 0.245231
0.662920, 0.335884
0.662930, 0.489226
0.662940, 0.605853
0.662950, 0.673124
0.662960, 0.702207
0.662970, 0.700453
0.662980, 0.667393
0.662990, 0.594851
0.663000, 0.472218
0.663010, 0.319049
0.663020, 0.245431
0.663030, 0.337943
0.663040, 0.491128
0.663050, 0.607015
0.663060, 0.673689
0.663070, 0.702341
0.663080, 0.700221
0.663090, 0.666762
0.663100, 0.593715
0.663110, 0.470563
0.663120, 0.317564
0.663130, 0.245616
0.663140, 0.33947
0.663150, 0.492505
0.663160, 0.607841
0.663170, 0.674081
0.663180, 0.702424
0.663190, 0.700046
0.663200, 0.666313
0.663210, 0.592928
0.663220, 0.469443
0.663230, 0.316592
0.663240, 0.245763
0.663250, 0.340458
0.663260, 0.493364
0.663270, 0.608338
0.663280, 0.674303
0.663290, 0.70246
0.663300, 0.699933
0.663310, 0.66605
0.663320, 0.592494
0.663330, 0.46886
0.663340, 0.316127
0.663350, 0.245859
0.663360, 0.340904
0.663370, 0.493709
0.663380, 0.608508
0.663390, 0.674359
0.663400, 0.702449
0.663410, 0.699882
0.663420, 0.665975
0.663430, 0.592414
0.663440, 0.468817
0.663450, 0.316165
0.663460, 0.245897
0.663470, 0.340807
0.663480, 0.493541
0.663490, 0.608354
0.663500, 0.67425
0.663510, 0.702393
0.663520, 0.699894
0.663530, 0.666088
0.663540, 0.592689
0.663550, 0.469312
0.663560, 0.316706
0.663570, 0.245878
0.663580, 0.340169
0.663590, 0.492859
0.663600, 0.607875
0.663610, 0.673973
0.663620, 0.70229
0.663630, 0.699967
0.663640, 0.666387
0.663650, 0.593317
0.663660, 0.470343
0.663670, 0.317753
0.663680, 0.245811
0.663690, 0.338991
0.663700, 0.491663
0.663710, 0.607069
0.663720, 0.673529
0.663730, 0.70214
0.663740, 0.7001
0.663750, 0.66687
0.663760, 0.594293
0.663770, 0.471907
0.663780, 0.31931
0.663790, 0.245712
0.663800, 0.337281
0.663810, 0.489948
0.663820, 0.60593
0.663830, 0.672912
0.663840, 0.701938
0.663850, 0.70029
0.663860, 0.667532
0.663870, 0.595612
0.663880, 0.473999
0.663890, 0.321386
0.663900, 0.245604
0.663910, 0.335046
0.663920, 0.487709
0.663930, 0.604452
0.663940, 0.672118
0.663950, 0.701682
0.663960, 0.700532
0.663970, 0.668368
0.663980, 0.597266
0.663990, 0.476611
0.664000, 0.323993
0.664010, 0.245519
0.664020, 0.332298
0.664030, 0.484939
0.664040, 0.602626
0.664050, 0.67114
0.664060, 0.701364
0.664070, 0.700821
0.664080, 0.66937
0.664090, 0.599243
0.664100, 0.479735
0.664110, 0.327142
0.664120, 0.245496
0.664130, 0.32905
0.664140, 0.48163
0.664150, 0.600443
0.664160, 0.66997
0.664170, 0.700979
0.664180, 0.701149
0.664190, 0.670529
0.664200, 0.601533
0.664210, 0.483359
0.664220, 0.330849
0.664230, 0.245581
0.664240, 0.32532
0.664250, 0.477773
0.664260, 0.597889
0.664270, 0.668597
0.664280, 0.700518
0.664290, 0.701508
0.664300, 0.671836
0.664310, 0.604122
0.664320, 0.487472
0.664330, 0.335126
0.664340, 0.24583
0.664350, 0.321134
0.664360, 0.473356
0.664370, 0.594949
0.664380, 0.667012
0.664390, 0.699973
0.664400, 0.70189
0.664410, 0.673278
0.664420, 0.606993
0.664430, 0.492057
0.664440, 0.339989
0.664450, 0.246301
0.664460, 0.316519
0.664470, 0.468368
0.664480, 0.591606
0.664490, 0.665199
0.664500, 0.699332
0.664510, 0.702285
0.664520, 0.674843
0.664530, 0.610128
0.664540, 0.497097
0.664550, 0.345451
0.664560, 0.247064
0.664570, 0.311513
0.664580, 0.462798
0.664590, 0.58784
0.664600, 0.663145
0.664610, 0.698584
0.664620, 0.70268
0.664630, 0.676517
0.664640, 0.61351
0.664650, 0.502572
0.664660, 0.351522
0.664670, 0.248192
0.664680, 0.306158
0.664690, 0.456634
0.664700, 0.583632
0.664710, 0.660831
0.664720, 0.697717
0.664730, 0.703063
0.664740, 0.678285
0.664750, 0.617117
0.664760, 0.508459
0.664770, 0.358211
0.664780, 0.249763
0.664790, 0.300508
0.664800, 0.449866
0.664810, 0.578956
0.664820, 0.65824
0.664830, 0.696714
0.664840, 0.703421
0.664850, 0.68013
0.664860, 0.620927
0.664870, 0.514733
0.664880, 0.365521
0.664890, 0.25186
0.664900, 0.294628
0.664910, 0.442485
0.664920, 0.573786
0.664930, 0.65535
0.664940, 0.695561
0.664950, 0.703739
0.664960, 0.682036
0.664970, 0.624916
0.664980, 0.521365
0.664990, 0.373452
0.665000, 0.254569
0.665010, 0.288593
0.665020, 0.434486
0.665030, 0.568096
0.665040, 0.652138
0.665050, 0.69424
0.665060, 0.704001
0.665070, 0.683984
0.665080, 0.629061
0.665090, 0.528324
0.665100, 0.381996
0.665110, 0.257974
0.665120, 0.282493
0.665130, 0.425865
0.665140, 0.561854
0.665150, 0.648578
0.665160, 0.692731
0.665170, 0.704191
0.665180, 0.685956
0.665190, 0.633335
0.665200, 0.535579
0.665210, 0.39114
0.665220, 0.26216
0.665230, 0.276432
0.665240, 0.416626
0.665250, 0.555028
0.665260, 0.644642
0.665270, 0.691014
0.665280, 0.704291
0.665290, 0.687931
0.665300, 0.637712
0.665310, 0.543093
0.665320, 0.400865
0.665330, 0.267205
0.665340, 0.270528
0.665350, 0.406782
0.665360, 0.547585
0.665370, 0.6403
0.665380, 0.689065
0.665390, 0.704281
0.665400, 0.689889
0.665410, 0.642164
0.665420, 0.55083
0.665430, 0.411142
0.665440, 0.273183
0.665450, 0.264917
0.665460, 0.396351
0.665470, 0.539491
0.665480, 0.635516
0.665490, 0.686859
0.665500, 0.704141
0.665510, 0.691809
0.665520, 0.646664
0.665530, 0.558751
0.665540, 0.421937
0.665550, 0.280156
0.665560, 0.25975
0.665570, 0.385367
0.665580, 0.530709
0.665590, 0.630257
0.665600, 0.684371
0.665610, 0.703849
0.665620, 0.693669
0.665630, 0.651185
0.665640, 0.566814
0.665650, 0.433207
0.665660, 0.288172
0.665670, 0.255191
0.665680, 0.373878
0.665690, 0.521204
0.665700, 0.62448
0.665710, 0.68157
0.665720, 0.703382
0.665730, 0.695447
0.665740, 0.655696
0.665750, 0.57498
0.665760, 0.444904
0.665770, 0.297265
0.665780, 0.251419
0.665790, 0.36195
0.665800, 0.510944
0.665810, 0.618145
0.665820, 0.678424
0.665830, 0.702717
0.665840, 0.697118
0.665850, 0.66017
0.665860, 0.583205
0.665870, 0.456971
0.665880, 0.307452
0.665890, 0.248622
0.665900, 0.349671
0.665910, 0.499895
0.665920, 0.611204
0.665930, 0.674899
0.665940, 0.701825
0.665950, 0.698659
0.665960, 0.664578
0.665970, 0.591449
0.665980, 0.469348
0.665990, 0.318725
0.666000, 0.246991
0.666010, 0.337158
0.666020, 0.488033
0.666030, 0.603608
0.666040, 0.670956
0.666050, 0.70068
0.666060, 0.700045
0.666070, 0.66889
0.666080, 0.599667
0.666090, 0.481969
0.666100, 0.33106
0.666110, 0.246716
0.666120, 0.324553
0.666130, 0.475338
0.666140, 0.595306
0.666150, 0.666556
0.666160, 0.699251
0.666170, 0.701251
0.666180, 0.67308
0.666190, 0.60782
0.666200, 0.494765
0.666210, 0.344406
0.666220, 0.247981
0.666230, 0.312035
0.666240, 0.461801
0.666250, 0.586242
0.666260, 0.661651
0.666270, 0.697507
0.666280, 0.702249
0.666290, 0.677117
0.666300, 0.615865
0.666310, 0.507665
0.666320, 0.358694
0.666330, 0.250949
0.666340, 0.299817
0.666350, 0.447428
0.666360, 0.576359
0.666370, 0.656195
0.666380, 0.695411
0.666390, 0.703013
0.666400, 0.680974
0.666410, 0.623763
0.666420, 0.520596
0.666430, 0.373833
0.666440, 0.255759
0.666450, 0.288151
0.666460, 0.432244
0.666470, 0.565597
0.666480, 0.650134
0.666490, 0.692928
0.666500, 0.703512
0.666510, 0.684622
0.666520, 0.631475
0.666530, 0.533486
0.666540, 0.389716
0.666550, 0.262515
0.666560, 0.277321
0.666570, 0.4163
0.666580, 0.553899
0.666590, 0.64341
0.666600, 0.690015
0.666610, 0.703717
0.666620, 0.688033
0.666630, 0.638965
0.666640, 0.546266
0.666650, 0.406218
0.666660, 0.271277
0.666670, 0.267646
0.666680, 0.399678
0.666690, 0.541206
0.666700, 0.635961
0.666710, 0.686628
0.666720, 0.703595
0.666730, 0.691178
0.666740, 0.646195
0.666750, 0.558867
0.666760, 0.423205
0.666770, 0.282055
0.666780, 0.259468
0.666790, 0.382503
0.666800, 0.527466
0.666810, 0.62772
0.666820, 0.68272
0.666830, 0.703112
0.666840, 0.694028
0.666850, 0.653133
0.666860, 0.571224
0.666870, 0.440537
0.666880, 0.294806
0.666890, 0.253142
0.666900, 0.364944
0.666910, 0.512633
0.666920, 0.618615
0.666930, 0.678236
0.666940, 0.702231
0.666950, 0.696554
0.666960, 0.659745
0.666970, 0.583275
0.666980, 0.458069
0.666990, 0.309432
0.667000, 0.249019
0.667010, 0.347232
0.667020, 0.496676
0.667030, 0.60857
0.667040, 0.67312
0.667050, 0.700912
0.667060, 0.698725
0.667070, 0.666
0.667080, 0.594966
0.667090, 0.475656
0.667100, 0.325784
0.667110, 0.247426
0.667120, 0.329659
0.667130, 0.479581
0.667140, 0.597503
0.667150, 0.667308
0.667160, 0.699113
0.667170, 0.700511
0.667180, 0.671868
0.667190, 0.606243
0.667200, 0.493161
0.667210, 0.343664
0.667220, 0.248644
0.667230, 0.312588
0.667240, 0.461362
0.667250, 0.585331
0.667260, 0.66073
0.667270, 0.696788
0.667280, 0.701879
0.667290, 0.677319
0.667300, 0.617059
0.667310, 0.51045
0.667320, 0.362838
0.667330, 0.252884
0.667340, 0.296451
0.667350, 0.442072
0.667360, 0.57197
0.667370, 0.653311
0.667380, 0.693884
0.667390, 0.702794
0.667400, 0.682326
0.667410, 0.627373
0.667420, 0.527402
0.667430, 0.383045
0.667440, 0.260269
0.667450, 0.281746
0.667460, 0.421812
0.667470, 0.557338
0.667480, 0.644966
0.667490, 0.690347
0.667500, 0.703219
0.667510, 0.68686
0.667520, 0.637147
0.667530, 0.543908
0.667540, 0.404006
0.667550, 0.270814
0.667560, 0.269019
0.667570, 0.400751
0.667580, 0.541359
0.667590, 0.635608
0.667600, 0.686114
0.667610, 0.703114
0.667620, 0.690892
0.667630, 0.646346
0.667640, 0.559869
0.667650, 0.425441
0.667660, 0.284423
0.667670, 0.258844
0.667680, 0.379133
0.667690, 0.52397
0.667700, 0.625138
0.667710, 0.681116
0.667720, 0.702436
0.667730, 0.694395
0.667740, 0.654941
0.667750, 0.5752
0.667760, 0.447073
0.667770, 0.300885
0.667780, 0.251785
0.667790, 0.357304
0.667800, 0.505128
0.667810, 0.613452
0.667820, 0.675278
0.667830, 0.701138
0.667840, 0.697336
0.667850, 0.662905
0.667860, 0.589831
0.667870, 0.468644
0.667880, 0.319892
0.667890, 0.248355
0.667900, 0.335716
0.667910, 0.484826
0.667920, 0.600443
0.667930, 0.668516
0.667940, 0.699166
0.667950, 0.699686
0.667960, 0.670212
0.667970, 0.603702
0.667980, 0.489917
0.667990, 0.341049
0.668000, 0.248967
0.668010, 0.314938
0.668020, 0.463101
0.668030, 0.585999
0.668040, 0.660737
0.668050, 0.696463
0.668060, 0.701408
0.668070, 0.67684
0.668080, 0.616764
0.668090, 0.510684
0.668100, 0.363909
0.668110, 0.253888
0.668120, 0.295652
0.668130, 0.440062
0.668140, 0.57001
0.668150, 0.651839
0.668160, 0.692961
0.668170, 0.702465
0.668180, 0.682765
0.668190, 0.628979
0.668200, 0.530766
0.668210, 0.387995
0.668220, 0.263203
0.668230, 0.278634
0.668240, 0.415906
0.668250, 0.552374
0.668260, 0.641708
0.668270, 0.688589
0.668280, 0.702815
0.668290, 0.687965
0.668300, 0.640317
0.668310, 0.550013
0.668320, 0.412828
0.668330, 0.276795
0.668340, 0.264718
0.668350, 0.390946
0.668360, 0.533005
0.668370, 0.630222
0.668380, 0.683264
0.668390, 0.702411
0.668400, 0.692416
0.668410, 0.650755
0.668420, 0.568309
0.668430, 0.437951
0.668440, 0.294345
0.668450, 0.254732
0.668460, 0.36564
0.668470, 0.511847
0.668480, 0.617251
0.668490, 0.676892
0.668500, 0.701199
0.668510, 0.696091
0.668520, 0.660273
0.668530, 0.585561
0.668540, 0.462951
0.668550, 0.315362
0.668560, 0.249425
0.668570, 0.34061
0.668580, 0.488894
0.668590, 0.602656
0.668600, 0.669369
0.668610, 0.69912
0.668620, 0.698961
0.668630, 0.668859
0.668640, 0.601701
0.668650, 0.487464
0.668660, 0.339218
0.668670, 0.249375
0.668680, 0.316653
0.668690, 0.464212
0.668700, 0.586297
0.668710, 0.660578
0.668720, 0.696102
0.668730, 0.700994
0.668740, 0.676497
0.668750, 0.616683
0.668760, 0.511189
0.668770, 0.365207
0.668780, 0.254916
0.668790, 0.294735
0.668800, 0.437973
0.668810, 0.568038
0.668820, 0.650389
0.668830, 0.692067
0.668840, 0.702149
0.668850, 0.683177
0.668860, 0.630476
0.668870, 0.533881
0.668880, 0.392599
0.668890, 0.266072
0.668900, 0.275945
0.668910, 0.41049
0.668920, 0.547759
0.668930, 0.638659
0.668940, 0.686923
0.668950, 0.702382
0.668960, 0.688883
0.668970, 0.643063
0.668980, 0.555357
0.668990, 0.420689
0.669000, 0.282547
0.669010, 0.261426
0.669020, 0.382258
0.669030, 0.525371
0.669040, 0.625231
0.669050, 0.680566
0.669060, 0.701637
0.669070, 0.693599
0.669080, 0.654436
0.669090, 0.57548
0.669100, 0.44884
0.669110, 0.303744
0.669120, 0.252256
0.669130, 0.353993
0.669140, 0.500842
0.669150, 0.60994
0.669160, 0.672876
0.669170, 0.699852
0.669180, 0.697303
0.669190, 0.664592
0.669200, 0.594162
0.669210, 0.4765
0.669220, 0.328831
0.669230, 0.249315
0.669240, 0.326657
0.669250, 0.474226
0.669260, 0.592614
0.669270, 0.663718
0.669280, 0.69695
0.669290, 0.699967
0.669300, 0.673533
0.669310, 0.611346
0.669320, 0.503224
0.669330, 0.356835
0.669340, 0.253148
0.669350, 0.301451
0.669360, 0.445713
0.669370, 0.573088
0.669380, 0.652938
0.669390, 0.692844
0.669400, 0.701556
0.669410, 0.681259
0.669420, 0.627008
0.669430, 0.528664
0.669440, 0.386737
0.669450, 0.263861
0.669460, 0.279768
0.669470, 0.415674
0.669480, 0.551213
0.669490, 0.640366
0.669500, 0.687429
0.669510, 0.702024
0.669520, 0.687769
0.669530, 0.641139
0.669540, 0.552571
0.669550, 0.417558
0.669560, 0.281087
0.669570, 0.263082
0.669580, 0.384726
0.669590, 0.526884
0.669600, 0.625817
0.669610, 0.680583
0.669620, 0.701315
0.669630, 0.693056
0.669640, 0.653748
0.669650, 0.574776
0.669660, 0.448428
0.669670, 0.304026
0.669680, 0.252779
0.669690, 0.353782
0.669700, 0.500071
0.669710, 0.609091
0.669720, 0.672165
0.669730, 0.699359
0.669740, 0.697108
0.669750, 0.664851
0.669760, 0.595176
0.669770, 0.47862
0.669780, 0.331546
0.669790, 0.249952
0.669800, 0.324086
0.669810, 0.470869
0.669820, 0.589985
0.669830, 0.662013
0.669840, 0.69607
0.669850, 0.6999
0.669860, 0.674466
0.669870, 0.613722
0.669880, 0.507567
0.669890, 0.36234
0.669900, 0.255203
0.669910, 0.297193
0.669920, 0.439559
0.669930, 0.568307
0.669940, 0.649942
0.669950, 0.691344
0.669960, 0.7014
0.669970, 0.682609
0.669980, 0.630405
0.669990, 0.534855
0.670000, 0.395074
0.670010, 0.268505
0.670020, 0.274884
0.670030, 0.406682
0.670040, 0.543896
0.670050, 0.635746
0.670060, 0.685056
0.670070, 0.701557
0.670080, 0.689292
0.670090, 0.645238
0.670100, 0.560204
0.670110, 0.428514
0.670120, 0.289189
0.670130, 0.258981
0.670140, 0.373124
0.670150, 0.516662
0.670160, 0.619201
0.670170, 0.677056
0.670180, 0.700309
0.670190, 0.694519
0.670200, 0.658254
0.670210, 0.583447
0.670220, 0.461608
0.670230, 0.316035
0.670240, 0.251076
0.670250, 0.340178
0.670260, 0.486636
0.670270, 0.600071
0.670280, 0.667173
0.670290, 0.69757
0.670300, 0.698281
0.670310, 0.669489
0.670320, 0.604501
0.670330, 0.49353
0.670340, 0.347477
0.670350, 0.252242
0.670360, 0.309559
0.670370, 0.454047
0.670380, 0.578125
0.670390, 0.655203
0.670400, 0.693234
0.670410, 0.700555
0.670420, 0.678981
0.670430, 0.623348
0.670440, 0.523675
0.670450, 0.381822
0.670460, 0.262789
0.670470, 0.283333
0.670480, 0.419415
0.670490, 0.553159
0.670500, 0.640918
0.670510, 0.687172
0.670520, 0.7013
0.670530, 0.686762
0.670540, 0.640012
0.670550, 0.55164
0.670560, 0.417461
0.670570, 0.282165
0.670580, 0.263717
0.670590, 0.383655
0.670600, 0.525041
0.670610, 0.624066
0.670620, 0.679223
0.670630, 0.700456
0.670640, 0.692853
0.670650, 0.65454
0.670660, 0.577188
0.670670, 0.45301
0.670680, 0.309046
0.670690, 0.252743
0.670700, 0.348177
0.670710, 0.493773
0.670720, 0.604378
0.670730, 0.669197
0.670740, 0.697939
0.670750, 0.697259
0.670760, 0.666992
0.670770, 0.600205
0.670780, 0.487382
0.670790, 0.341582
0.670800, 0.251866
0.670810, 0.314922
0.670820, 0.459579
0.670830, 0.581587
0.670840, 0.65687
0.670850, 0.693638
0.670860, 0.699969
0.670870, 0.677428
0.670880, 0.620671
0.670890, 0.519791
0.670900, 0.377709
0.670910, 0.261608
0.670920, 0.286291
0.670930, 0.423026
0.670940, 0.555456
0.670950, 0.641986
0.670960, 0.68741
0.670970, 0.700948
0.670980, 0.6859
0.670990, 0.638621
0.671000, 0.549729
0.671010, 0.415451
0.671020, 0.281401
0.671030, 0.2649
0.671040, 0.385157
0.671050, 0.525833
0.671060, 0.624259
0.671070, 0.679079
0.671080, 0.700136
0.671090, 0.692446
0.671100, 0.654127
0.671110, 0.576906
0.671120, 0.453119
0.671130, 0.309684
0.671140, 0.253159
0.671150, 0.347617
0.671160, 0.492727
0.671170, 0.603384
0.671180, 0.668431
0.671190, 0.697444
0.671200, 0.697085
0.671210, 0.667271
0.671220, 0.6012
0.671230, 0.489409
0.671240, 0.344234
0.671250, 0.252745
0.671260, 0.312699
0.671270, 0.456424
0.671280, 0.579061
0.671290, 0.655212
0.671300, 0.692749
0.671310, 0.699813
0.671320, 0.678138
0.671330, 0.622601
0.671340, 0.523412
0.671350, 0.382589
0.671360, 0.26416
0.671370, 0.283238
0.671380, 0.417641
0.671390, 0.551033
0.671400, 0.639128
0.671410, 0.685891
0.671420, 0.700597
0.671430, 0.686801
0.671440, 0.641172
0.671450, 0.554563
0.671460, 0.422435
0.671470, 0.28655
0.671480, 0.262271
0.671490, 0.377693
0.671500, 0.519156
0.671510, 0.619854
0.671520, 0.676665
0.671530, 0.69937
0.671540, 0.693311
0.671550, 0.657011
0.671560, 0.582571
0.671570, 0.461856
0.671580, 0.317897
0.671590, 0.252464
0.671600, 0.338638
0.671610, 0.48351
0.671620, 0.597046
0.671630, 0.664824
0.671640, 0.696031
0.671650, 0.697695
0.671660, 0.670231
0.671670, 0.607336
0.671680, 0.499431
0.671690, 0.35548
0.671700, 0.255444
0.671710, 0.303299
0.671720, 0.444547
0.671730, 0.570378
0.671740, 0.650071
0.671750, 0.690434
0.671760, 0.699951
0.671770, 0.680937
0.671780, 0.628886
0.671790, 0.534224
0.671800, 0.396435
0.671810, 0.271311
0.671820, 0.275053
0.671830, 0.403291
0.671840, 0.539598
0.671850, 0.632067
0.671860, 0.682388
0.671870, 0.700037
0.671880, 0.689218
0.671890, 0.647323
0.671900, 0.5657
0.671910, 0.438203
0.671920, 0.298556
0.671930, 0.257301
0.671940, 0.361548
0.671950, 0.504632
0.671960, 0.610438
0.671970, 0.671651
0.671980, 0.697872
0.671990, 0.695135
0.672000, 0.662781
0.672010, 0.593626
0.672020, 0.478783
0.672030, 0.334448
0.672040, 0.252686
0.672050, 0.322029
0.672060, 0.465732
0.672070, 0.584806
0.672080, 0.657924
0.672090, 0.693326
0.672100, 0.698714
0.672110, 0.675399
0.672120, 0.617968
0.672130, 0.51679
0.672140, 0.375706
0.672150, 0.262311
0.672160, 0.288279
0.672170, 0.423697
0.672180, 0.554842
0.672190, 0.640857
0.672200, 0.686221
0.672210, 0.69994
0.672220, 0.685301
0.672230, 0.638815
0.672240, 0.55139
0.672250, 0.419162
0.672260, 0.285344
0.672270, 0.264225
0.672280, 0.380115
0.672290, 0.520358
0.672300, 0.620051
0.672310, 0.676317
0.672320, 0.698753
0.672330, 0.692582
0.672340, 0.656319
0.672350, 0.582172
0.672360, 0.462209
0.672370, 0.319225
0.672380, 0.253348
0.672390, 0.337588
0.672400, 0.481463
0.672410, 0.595089
0.672420, 0.663313
0.672430, 0.695039
0.672440, 0.6973
0.672450, 0.670649
0.672460, 0.609021
0.672470, 0.502973
0.672480, 0.360385
0.672490, 0.257677
0.672500, 0.299758
0.672510, 0.438789
0.672520, 0.565578
0.672530, 0.646846
0.672540, 0.688626
0.672550, 0.699465
0.672560, 0.681964
0.672570, 0.632003
0.672580, 0.540284
0.672590, 0.405106
0.672600, 0.277073
0.672610, 0.270955
0.672620, 0.393781
0.672630, 0.531248
0.672640, 0.626496
0.672650, 0.679278
0.672660, 0.699037
0.672670, 0.690394
0.672680, 0.651282
0.672690, 0.573538
0.672700, 0.450189
0.672710, 0.309217
0.672720, 0.255346
0.672730, 0.34898
0.672740, 0.492109
0.672750, 0.601806
0.672760, 0.666688
0.672770, 0.695914
0.672780, 0.696026
0.672790, 0.667056
0.672800, 0.602525
0.672810, 0.493272
0.672820, 0.350317
0.672830, 0.255744
0.672840, 0.308147
0.672850, 0.448692
0.672860, 0.572335
0.672870, 0.650476
0.672880, 0.689932
0.672890, 0.698897
0.672900, 0.679519
0.672910, 0.627287
0.672920, 0.532852
0.672930, 0.396157
0.672940, 0.272602
0.672950, 0.275977
0.672960, 0.402374
0.672970, 0.537751
0.672980, 0.630196
0.672990, 0.680849
0.673000, 0.69898
0.673010, 0.688833
0.673020, 0.647997
0.673030, 0.56813
0.673040, 0.442987
0.673050, 0.303778
0.673060, 0.257219
0.673070, 0.35573
0.673080, 0.498002
0.673090, 0.605356
0.673100, 0.668348
0.673110, 0.696186
0.673120, 0.695115
0.673130, 0.664884
0.673140, 0.598816
0.673150, 0.487993
0.673160, 0.345242
0.673170, 0.255307
0.673180, 0.312718
0.673190, 0.453578
0.673200, 0.57547
0.673210, 0.652027
0.673220, 0.690348
0.673230, 0.698421
0.673240, 0.678174
0.673250, 0.62493
0.673260, 0.529378
0.673270, 0.392301
0.673280, 0.271089
0.673290, 0.278433
0.673300, 0.405887
0.673310, 0.540162
0.673320, 0.631409
0.673330, 0.681217
0.673340, 0.698739
0.673350, 0.688062
0.673360, 0.646663
0.673370, 0.566187
0.673380, 0.440707
0.673390, 0.30243
0.673400, 0.258144
0.673410, 0.357657
0.673420, 0.499355
0.673430, 0.605964
0.673440, 0.668456
