Wavelength(um),Intensity
4.408102025506376864e-01,1.032529140034000029e-23
4.409102275568892448e-01,1.038943288454999941e-23
4.410102525631408033e-01,1.035491423557000069e-23
4.411102775693923617e-01,1.022886203608999978e-23
4.412103025756439201e-01,1.002296050945999990e-23
4.413103275818954785e-01,9.753018849478999469e-24
4.414103525881470924e-01,9.438761697719000535e-24
4.415103775943985953e-01,9.103734837733000325e-24
4.416104026006502092e-01,8.775037161443000722e-24
4.417104276069017676e-01,8.482379275972999327e-24
4.418104526131533261e-01,8.255856306911999601e-24
4.419104776194048845e-01,8.122072440147000115e-24
4.420105026256564429e-01,8.099116143425000235e-24
4.421105276319080013e-01,8.192092693234000091e-24
4.422105526381595597e-01,8.391396555653999566e-24
4.423105776444111181e-01,8.674743075878999386e-24
4.424106026506626765e-01,9.011948630576000448e-24
4.425106276569142350e-01,9.370356702129000704e-24
4.426106526631657934e-01,9.719255869943000317e-24
4.427106776694174073e-01,1.003269717607000028e-23
4.428107026756689657e-01,1.029085541171000007e-23
4.429107276819205241e-01,1.048031639416999946e-23
4.430107526881720825e-01,1.059364374258999953e-23
4.431107776944236409e-01,1.062849669940999993e-23
4.432108027006751994e-01,1.058651861503999979e-23
4.433108277069267578e-01,1.047219619068000054e-23
4.434108527131783162e-01,1.029187762086999988e-23
4.435108777194298746e-01,1.005310862210000060e-23
4.436109027256814330e-01,9.764385189270000571e-24
4.437109277319329914e-01,9.435331403196000157e-24
4.438109527381845498e-01,9.077202455421000623e-24
4.439109777444361082e-01,8.703504861706999551e-24
4.440110027506877222e-01,8.330432652311999774e-24
4.441110277569392806e-01,7.976754677784999601e-24
4.442110527631908390e-01,7.662787682302000586e-24
4.443110777694423974e-01,7.408232501054000381e-24
4.444111027756939558e-01,7.229043423143999644e-24
4.445111277819455142e-01,7.134127731674000023e-24
4.446111527881970726e-01,7.123180351569000293e-24
4.447111777944486311e-01,7.186768581594000041e-24
4.448112028007001895e-01,7.308758709106000176e-24
4.449112278069517479e-01,7.470047048399999515e-24
4.450112528132033063e-01,7.652191331322999480e-24
4.451112778194549202e-01,7.839993936215000723e-24
4.452113028257064231e-01,8.022777526860999878e-24
4.453113278319580370e-01,8.194546714594000560e-24
4.454113528382095955e-01,8.353379291110000425e-24
4.455113778444611539e-01,8.500369619037999648e-24
4.456114028507127123e-01,8.638376042350999290e-24
4.457114278569642707e-01,8.770758411323999450e-24
4.458114528632158291e-01,8.900242280110000029e-24
4.459114778694673875e-01,9.028008839642000171e-24
4.460115028757189459e-01,9.153078300557000165e-24
4.461115278819705043e-01,9.272025343659000322e-24
4.462115528882220628e-01,9.379036497738999908e-24
4.463115778944736212e-01,9.466290566282999546e-24
4.464116029007252351e-01,9.524615754442999853e-24
4.465116279069767935e-01,9.544353659690999403e-24
4.466116529132283519e-01,9.516344330894999931e-24
4.467116779194799103e-01,9.432941508821999436e-24
4.468117029257314687e-01,9.288975075655999661e-24
4.469117279319830272e-01,9.082598935324000281e-24
4.470117529382345856e-01,8.815994874982999342e-24
4.471117779444861440e-01,8.495940769004999990e-24
4.472118029507377024e-01,8.134282982860000534e-24
4.473118279569892608e-01,7.748354679609000506e-24
4.474118529632408192e-01,7.361311146189999525e-24
4.475118779694923776e-01,7.002146924003999287e-24
4.476119029757439360e-01,6.704777984307000690e-24
4.477119279819955500e-01,6.505169277071999821e-24
4.478119529882471084e-01,6.435680380885999684e-24
4.479119779944986668e-01,6.517440345143000307e-24
4.480120030007502252e-01,6.754112169933000043e-24
4.481120280070017836e-01,7.130848505858999857e-24
4.482120530132533420e-01,7.618847415201999824e-24
4.483120780195049004e-01,8.182236630389999610e-24
4.484121030257564589e-01,8.783899614241000623e-24
4.485121280320080173e-01,9.389071689129000429e-24
4.486121530382595757e-01,9.967172472553000287e-24
4.487121780445111341e-01,1.049267734676999938e-23
4.488122030507626925e-01,1.094555318450000012e-23
4.489122280570142509e-01,1.131146841272000019e-23
4.490122530632658648e-01,1.158180728743000069e-23
4.491122780695174233e-01,1.175345697716000038e-23
4.492123030757689817e-01,1.182834381062000058e-23
4.493123280820205401e-01,1.181273365436000060e-23
4.494123530882720985e-01,1.171635635102000050e-23
4.495123780945236569e-01,1.155144885906000030e-23
4.496124031007752153e-01,1.133182406951999932e-23
4.497124281070267737e-01,1.107205481616000005e-23
4.498124531132783321e-01,1.078681537494000004e-23
4.499124781195298906e-01,1.049035651305999998e-23
4.500125031257814490e-01,1.019602742055000045e-23
4.501125281320330629e-01,9.915729072704999364e-24
4.502125531382846213e-01,9.659216392960000157e-24
4.503125781445361797e-01,9.433268786041999716e-24
4.504126031507877381e-01,9.240890510114999590e-24
4.505126281570392965e-01,9.080814205688000354e-24
4.506126531632908550e-01,8.947583215925999414e-24
4.507126781695424134e-01,8.832349904024000323e-24
4.508127031757939718e-01,8.724304081044999860e-24
4.509127281820455302e-01,8.612451755398999764e-24
4.510127531882970886e-01,8.487390031333000564e-24
4.511127781945486470e-01,8.342779743456000133e-24
